Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score,log_price,Bedrooms,pps
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",60.0,3870.0,1550.0,"The flat is over 1550 sq.Ft. Carpet area and comes with 2 bedroom(s), 2 bathrooms and 3 balconies. This flat is situated on the 10th floor of this 14 floors tall residential building. This residential property is still under construction and will be available for possession by december 2027. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. All th...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-praise-sargasan-gandhinagar-1550-sqft-spid-K89851634,2.0,2.0,3.0,10.0,14.0,,Sargasan,,New,0,False,False,False,apartment,0.0,0.0,4.110873864173311,2.0,3871.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",118.0,10776.0,1095.0,"The flat is east-Facing. The flat is over 1095 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 21st level of a 33 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The ceramic flooring of this flat is beautifully designed and helps to give it a pleasing look. Many of the m...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-dream-heights-gift-city-gandhinagar-1095-sqft-spid-Q89929994,2.0,2.0,2.0,21.0,33.0,unfurnished,Gift City,East,New,1,False,False,True,apartment,0.0,0.0,4.77912349311153,2.0,10776.0
"2 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",60.0,3809.0,1575.0,"Looking for a 2 bhk property for sale in gandhinagar? Buy this 2 bhk flat in vlee iris that is situated in kudasan, gandhinagar. This property faces the east direction. Constructed on a super built up area of 1575 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 3rd level of a 14 storey building. This residential flat is currently under construction and ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vlee-iris-kudasan-gandhinagar-1575-sqft-r1-spid-F86932888,2.0,2.0,1.0,3.0,14.0,unfurnished,Kudasan,East,New,0,False,False,True,apartment,0.0,0.0,4.110873864173311,2.0,3810.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",44.0,3595.0,1224.0,"The mahavir hills 2 floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 136 sq.Yards. The flat has a total of 7 floors and this property is situated on 6th floor. This 7 years old property is available for immediate possession as the project is ready to move.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-koba-gandhinagar-1224-sqft-r1-spid-L89557880,2.0,2.0,1.0,6.0,7.0,,Koba,,Unknown,1,False,False,True,apartment,0.0,0.0,3.8066624897703196,2.0,3595.0
"1 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",40.0,6349.0,630.0,"This is a north-East-Facing property. The flat occupies a carpet area of 70 sq.Yards that consists of 1 bedroom, 1 bathroom and 1 balcony. The residential building has 10 floors in total and the flat for sale is located on the 1st floor. This is a ready to move project and the property is 10+ years old. Many of the modern amenities being offered, like park and lift(s), will provide a pleasant l...",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-vrundavan-appartment-sargasan-gandhinagar-630-sq-ft-spid-L89137557,1.0,1.0,1.0,1.0,10.0,unfurnished,Sargasan,North-East,10-20 years,1,False,True,False,apartment,3.0,0.0,3.713572066704308,1.0,6349.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",142.0,9016.0,2637.0,"This is a north-East-Facing property. The flat occupies a built up area of 293 sq.Yards that consists of 3 bedrooms, 3 bathrooms and 3 balconies. The property is located on the 3rd floor of a 7 floors tall building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The vitrified flooring of this flat is beauti...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivalay-parisar-kudasan-gandhinagar-2637-sqft-spid-C90478458,3.0,3.0,3.0,3.0,7.0,unfurnished,Kudasan,North-East,1-5 years,1,True,False,False,apartment,0.0,0.0,4.962844630259907,3.0,5385.0
"3 BHK Flatin Randesan, Gandhinagar","Randesan, Gandhinagar",98.0,4474.0,2190.0,"The flat is over 2190 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 3 balconies. The property is located on the 6th floor of a 13 floors tall building. As the project is already ready to move, so you can easily move into this 0-1 year old property.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-randesan-gandhinagar-2190-sq-ft-r1-spid-N84914756,3.0,3.0,3.0,6.0,13.0,,Randesan,,New,1,False,False,True,apartment,0.0,0.0,4.59511985013459,3.0,4475.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",53.0,4428.0,1197.0,"The flat is facing the east direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1675 sq.Ft. The flat has a total of 5 floors and this property is situated on 2nd floor. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. The beautifully designed vitrified flooring enhances the beauty of ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-afford-sargasan-gandhinagar-1197-sqft-spid-M90059210,2.0,2.0,1.0,2.0,5.0,unfurnished,Sargasan,East,5-10 years,1,False,False,True,apartment,0.0,0.0,3.9889840465642745,2.0,4428.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",52.0,4069.0,1278.0,"Constructed on a built up area of 142 sq.Yards, the flat comprises 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 4th level of a 6 storey building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat. The flat will offe...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shrimad-residency-sargasan-gandhinagar-1278-sqft-spid-B89875576,2.0,2.0,1.0,4.0,6.0,,Sargasan,,5-10 years,1,True,False,False,apartment,0.0,0.0,3.970291913552122,2.0,4069.0
"2 BHK Flatin Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",58.0,4603.0,1260.0,"The flat is over 140 sq.Yards carpet area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. This flat lies on the 1st level of a 6 storey building. This is a ready to move project and the property is 5-10 years old. The vitrified flooring of this flat is beautifully designed and helps to give it a pleasing look. All the modern amenities such as lift(s), park and shopping centre will make ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-glory-uvarsad-gandhinagar-1260-sqft-spid-U89868848,2.0,2.0,1.0,1.0,6.0,semi-furnished,Uvarsad,,5-10 years,1,False,True,False,apartment,3.0,0.0,4.07753744390572,2.0,4603.0
"4 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",190.0,4979.0,3816.0,"The flat is facing the north-East direction. Constructed on a carpet area of 424 sq.Yards, the flat comprises 4 bedroom(s), 4 bathrooms and more than 3 balconies. This flat is situated on the top floor of this 13 floors tall residential building. An added advantage of this 1-5 years old flat is that it is available for immediate possession as the project is already ready to move. The flat comes...",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-3816-sqft-spid-A89864050,4.0,4.0,3.0,,13.0,,Sargasan,North-East,1-5 years,1,False,True,False,apartment,0.0,0.0,5.25227342804663,4.0,4979.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",118.0,4682.0,2520.0,"The flat is facing the east direction. The floor plan additionally contains 3 bedroom(s), 2 bathrooms and 2 balconies. All in all, the flat is spread over a super built up area of 2520 sq.Ft. The residential building has 8 floors in total and the flat for sale is located on the 5th floor. This is a ready to move project and the property is 0-1 year old. All the modern amenities such as fitness ...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vinayak-courtyard-raysan-gandhinagar-2520-sqft-spid-B90313652,3.0,2.0,2.0,5.0,8.0,unfurnished,Raysan,East,New,1,False,False,True,apartment,6.0,0.0,4.77912349311153,3.0,4683.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",130.0,4444.0,2925.0,Location at pdpu road. Only 3bhk flats Sky gym & rooftop amenities Pdpu road touch,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-2925-sqft-spid-Y89966812,3.0,3.0,1.0,,,,Raysan,,New,0,False,False,True,apartment,8.0,0.0,4.875197323201151,3.0,4444.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",78.0,6061.0,1287.0,"The shivala sadbhav floor plan additionally contains 3 bedroom(s), 3 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 143 sq.Yards. The property is located on the 8th floor of a 13 floors tall building. This is a ready to move project and the property is 0-1 year old. The society is well equipped with many modern amenities, including fitness centre / gym, pa...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivala-sadbhav-sargasan-gandhinagar-1287-sqft-spid-F89920652,3.0,3.0,1.0,8.0,13.0,,Sargasan,,New,1,False,False,True,apartment,8.0,0.0,4.3694478524670215,3.0,6061.0
"1 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",35.0,5185.0,675.0,"This 1 bhk apartment is available for sale in kalp capitol flora, one of the most prominent projects for flats in sargasan, gandhinagar. This residential flat is south-West-Facing direction. The flat occupies a built up area of 655 sq.Yards that consists of 1 bedroom, 2 bathrooms . The property is located on the 4th floor of a 5 floors tall building. Being a ready to move project, you can expec...",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-kalp-capitol-flora-sargasan-gandhinagar-675-sqft-r2-spid-M83907392,1.0,2.0,1.0,4.0,5.0,unfurnished,Sargasan,South-West,New,1,False,True,False,apartment,0.0,0.0,3.58351893845611,1.0,5185.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",38.0,3248.0,1170.0,"This is a east-Facing property. The flat is over 130 sq.Yards super built up area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The property is located on the 2nd floor of a 3 floors tall building. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The well built vitrified flooring enhances the aesth...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sankalp-residency-vavol-gandhinagar-1170-sqft-spid-F90954344,2.0,2.0,1.0,2.0,3.0,unfurnished,Vavol,East,5-10 years,1,False,False,True,apartment,0.0,0.0,3.6635616461296463,2.0,3248.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",50.0,3912.0,1278.0,"This newly colored and semi-Furnished 2bhk flat in the well-Known shiva blessing apartment, sargasan, gandhinagar, is now available for sale at a competitive price of 50 lakh. This ready-To-Move property offers a fresh and vibrant living environment, having been recently repainted to provide a modern and clean aesthetic for its next owners. The apartment is thoughtfully designed to maximize nat...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-bansal-shiva-blessing-1-sargasan-gandhinagar-1278-sqft-spid-J88715848,2.0,2.0,1.0,,,semi-furnished,Sargasan,,New,1,False,False,True,apartment,0.0,0.0,3.9318256327243257,2.0,3912.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",65.0,8125.0,796.536,"Situated on the 2nd floor of a low-Rise building in satyamev surya, koba, this 10+ year old 2 bhk flat offers 800 sqft of well-Maintained living space. Ready for immediate possession, it features 2 bedrooms, 1 bathroom, and is partially furnished. Enjoy nearby amenities like a clubhouse, lift access, and proximity to health focus physiotherapy clinic, infocity, and pandit deendayal petroleum un...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-satyamev-surya-koba-gandhinagar-800-sqft-spid-U91322076,2.0,1.0,1.0,2.0,,semi-furnished,Koba,,10-20 years,1,False,True,False,apartment,3.0,4.0,4.189654742026425,2.0,8160.0
"2 BHK Builder Floorin Vavol, Gandhinagar","Vavol, Gandhinagar",27.0,2500.0,1080.0,"2 bhk builder floor in vavol, gandhinagar available for sale. This spacious builder floor provides you 2 bedrooms, 2 bathrooms . It's an unfurnished property. This property spans over built up area of 120 sq.Yards. This builder floor is situated at the top floor of 3 floors building. This 0-1 year old builder floor is ready to move in. This builder floor is owned under freehold contract. You ca...",https://www.99acres.com/2-bhk-bedroom-independent-builder-floor-for-sale-in-vavol-gandhinagar-1080-sqft-r1-spid-Q82066006,2.0,2.0,1.0,,3.0,unfurnished,Vavol,,New,1,False,False,False,builder floor,0.0,0.0,3.332204510175204,2.0,2500.0
"4 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",150.0,11227.0,1334.736,"This 4 bhk flat in hilltown the overa, koba, gandhinagar, offers 1336 sqft of modern living space on the 6th floor of a 15-Floor high-Rise. Under construction and ready by june 2027, it features 4 bedrooms and 4 bathrooms, comes unfurnished, includes a lift, and is close to a swimming pool. Conveniently near motera stadium metro and key amenities.",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-hilltown-the-overa-koba-gandhinagar-1336-sqft-spid-W91308058,4.0,4.0,2.0,6.0,15.0,unfurnished,Koba,,New,0,False,True,False,apartment,4.0,4.0,5.017279836814924,4.0,11238.0
"3 BHK Builder Floorin Urjanagar 1, Randesan, Gandhinagar","Urjanagar 1, Randesan, Gandhinagar",82.0,4846.0,1692.0,,https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-urjanagar-1-gandhinagar-1692-sqft-spid-O91306558,3.0,3.0,1.0,,,,Randesan,,Unknown,1,False,False,False,builder floor,,,4.418840607796598,3.0,4846.0
"3 BHK Builder Floorin Gift City, Gandhinagar","Gift City, Gandhinagar",80.0,4728.0,1692.0,"3 bhk builder floor in gift city enjoys a prime property in gandhinagar. This apartment is just the type of property you are looking for. 3 bedrooms, 3 bathrooms and 1 balcony are present in this builder floor. The furnishing status of the builder floor is furnished. This builder floor spreads over super built up area of 188 sq.Yards. You can find this spectacular builder floor on the 2nd floor...",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-aawas-riverfront-gift-city-gandhinagar-1692-sqft-spid-T91299902,3.0,3.0,1.0,2.0,,furnished,Gift City,,New,1,False,False,False,builder floor,0.0,0.0,4.394449154672439,3.0,4728.0
"2 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",22.0,3798.0,579.3130979999999,"Located in tata shubh griha, kalol, this 2 bhk flat on the 2nd floor of a low-Rise building offers 55 sqft of comfortable living. Ready for immediate sale, it features vitrified flooring, a gated society with lift access, and park views. Close to schools, healthcare, and shri hanumanji temple, its a practical choice in gandhinagars growing neighborhood.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tata-shubh-griha-kalol-gandhinagar-55-sqft-spid-Z91248840,2.0,2.0,1.0,2.0,,unfurnished,Kalol,Other,New,1,False,True,False,apartment,5.0,1.0,3.1354942159291497,2.0,3798.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",85.0,4584.0,1854.0,"The flat is over 1854 sq.Ft. Built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. This flat is situated on the ground floor of this 1 floor tall residential building. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1854-sqft-spid-M91244378,3.0,3.0,1.0,0.0,1.0,,Sargasan,,New,1,True,False,False,apartment,0.0,0.0,4.454347296253507,3.0,4585.0
"2 BHK Flatin Ambika Nagar, Kalol, Gandhinagar","Ambika Nagar, Kalol, Gandhinagar",32.0,3200.0,1001.052,"Located in sahjanand apartment, ambika nagar, this 2 bhk flat on the 1st floor of a low-Rise building offers 1000 sqft of comfortable living space. With 2 bedrooms and 2 bathrooms, the apartment is over 10 years old and available immediately. Nearby are key hospitals and the shri hanumanji temple, enhancing convenience.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ambika-nagar-gandhinagar-1000-sqft-spid-R91225648,2.0,2.0,1.0,1.0,,,Kalol,,New,1,False,True,False,apartment,0.0,2.0,3.4965075614664802,2.0,3197.0
