Page,Name,BHK,Location,Price,Price_per_sqft,Area_sqft,Area_sqm,Area_type,Status,Description,Builder,Posted_Time,Property_URL,Image_URL
29,"3 BHK Flatin Kudasan, Gandhinagar",3 BHK Flat,"Kudasan, Gandhinagar",₹70 Lac,"₹3,794 /sqft","1,845 sqft",(171 sqm),Super Built-up Area,Ready To Move,"This property faces the east direction. The flat occupies a super built up area of 205 sq.Yards that consists of 3 bedrooms, 3 bathrooms and 1 balcony. The residential building has 8 floors in total and the flat for sale is located on the 1st floor. This 0-1 year old property is available for immediate possession as the project is ready to move. The floor of this flat is beautifully designed us...",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shubh-saral-heights-kudasan-gandhinagar-1845-sqft-spid-X90262330,https://static.99acres.com/universalapp/img/checkLineGray.svg
29,"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar",2 BHK Flat,"Urjanagar 1, Randesan, Gandhinagar",₹65 Lac,"₹4,981 /sqft","1,305 sqft",(121 sqm),Carpet Area,Ready To Move,"This residential flat is east-Facing direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a carpet area of 145 sq.Yards. The flat has a total of 9 floors and this property is situated on 6th floor. As the project is already ready to move, so you can easily move into this 5-10 years old property. The beautifully designed vitrified flooring enhances the beauty o...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shukan-sky-urjanagar-1-gandhinagar-1305-sqft-spid-H90248902,https://static.99acres.com/universalapp/img/downArrowNew.png
29,"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar",2 BHK Flat,Swagat RaForest 2,₹65 Lac,"₹5,122 /sqft","1,269 sqft",(118 sqm),Super Built-up Area,Ready To Move,"This property faces the east direction. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 1269 sq.Ft. The residential building has 7 floors in total and the flat for sale is located on the 5th floor. Being a ready to move project, you can expect immediate possession of this 10+ years old property. The vitrified flooring of this flat is beautif...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-rain-forest-2-urjanagar-1-gandhinagar-1269-sqft-spid-L90167206,https://static.99acres.com/universalapp/img/downArrowNew.png
29,"Residential land / Plotin Sargasan, Gandhinagar",,"Sargasan, Gandhinagar",₹2.3 Cr,"₹1,56,462 /sqft",147 sqft,(14 sqm),,Under Construction,Pramukh nagar sargasan nearby achiever school moll kh road hospital,,,https://www.99acres.com/residential-land-plot-for-sale-in-pramukh-nagar-phase-2-sargasan-gandhinagar-16-sqyd-spid-L90079004,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹65 Lac,"₹5,086 /sqft","1,278 sqft",(119 sqm),Super Built-up Area,Ready To Move,"The swagat flamingo flat occupies a super built up area of 142 sq.Yards that consists of 2 bedrooms, 2 bathrooms and 2 balconies. The property is located on the 2nd floor of a 5 floors tall building. Being a ready to move project, you can expect immediate possession of this 14 years old property. Many of the modern amenities being offered, like swimming pool, fitness centre / gym, club house an...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-flamingo-sargasan-gandhinagar-1278-sqft-spid-T90026978,https://static.99acres.com/universalapp/img/StarNew.png
30,"4 BHK Flatin Sargasan, Gandhinagar",4 BHK Flat,"Sargasan, Gandhinagar",₹1.51 Cr,"₹4,739 /sqft","3,186 sqft",(296 sqm),Super Built-up Area,Ready To Move,"The flat is east-Facing. The flat occupies a super built up area of 354 sq.Yards that consists of 4 bedrooms, 4 bathrooms and 1 balcony. The residential building has 13 floors in total and the flat for sale is located on the 5th floor. This 0-1 year old property is available for immediate possession as the project is ready to move. The floor of this flat is beautifully designed using vitrified ...",,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-atmos-by-solaire-sargasan-gandhinagar-3186-sqft-spid-I90017350,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"2 BHK Flatin Kudasan, Gandhinagar",2 BHK Flat,"Kudasan, Gandhinagar",₹58.5 Lac,"₹3,892 /sqft","1,503 sqft",(140 sqm),Super Built-up Area,Ready To Move,"This is a east-Facing property. The flat occupies a super built up area of 1503 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The residential building has 13 floors in total and the flat for sale is located on the 6th floor. An added advantage of this 0-1 year old flat is that it is available for immediate possession as the project is already ready to move. The vitrified floori...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-labh-vardhan-kudasan-gandhinagar-1503-sqft-spid-S89866536,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"3 BHK Flatin Kudasan, Gandhinagar",3 BHK Flat,"Kudasan, Gandhinagar",₹85 Lac,"₹4,746 /sqft","1,791 sqft",(166 sqm),Super Built-up Area,Ready To Move,"This beautiful 3 bhk flat in kudasan, gandhinagar is situated in ayunam greens, one of the popular residential society in gandhinagar. This residential flat is east-Facing direction. The flat is over 199 sq.Yards super built up area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. The property is located on the 10th floor of a 13 floors tall building. This is a ready to move project and ...",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ayunam-greens-kudasan-gandhinagar-1791-sqft-r1-spid-C88020790,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"Residential land / Plotin Randheja, Gandhinagar",,"Randheja, Gandhinagar",₹65 Lac,"₹3,575 /sqft","1,818 sqft",(169 sqm),,Ready To Move,,,,https://www.99acres.com/residential-land-plot-for-sale-in-randheja-gandhinagar-202-sqyd-r1-spid-P88140996,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹67 Lac,"₹4,682 /sqft","1,431 sqft",(133 sqm),Super Built-up Area,Ready To Move,"The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1431 sq.Ft. The property is located on the 7th floor of a 14 floors tall building. This 1-5 years old property is available for immediate possession as the project is ready to move. Society has a indoor games, kids play area, 24 hours water supply & security...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1431-sqft-spid-Z88965342,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹60 Lac,"₹4,728 /sqft","1,269 sqft",(118 sqm),Super Built-up Area,Ready To Move,"The flat is east-Facing. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 141 sq.Yards. The residential building has 5 floors in total and the flat for sale is located on the top floor. This 5-10 years old property is available for immediate possession as the project is ready to move. The beautifully designed vitrified flooring enhances the b...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-akshat-icon-sargasan-gandhinagar-1269-sqft-spid-W88953718,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"2 BHK Flatin Sargasan, Gandhinagar",2 BHK Flat,"Sargasan, Gandhinagar",₹60 Lac,"₹5,128 /sqft","1,170 sqft",(109 sqm),Super Built-up Area,Ready To Move,"This residential flat is east-Facing direction. The flat occupies a super built up area of 1170 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The flat has a total of 5 floors and this property is situated on 4th floor. An added advantage of this 5-10 years old flat is that it is available for immediate possession as the project is already ready to move. The flat comes well buil...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sampad-prime-sargasan-gandhinagar-1170-sqft-spid-I88662086,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"3 BHK Flatin Kudasan, Gandhinagar",3 BHK Flat,"Kudasan, Gandhinagar",₹80 Lac,"₹4,336 /sqft","1,845 sqft",(171 sqm),Super Built-up Area,Ready To Move,"Labh vardhan is one of gandhinagar's most sought after destination for apartments and this 3 bhk flat in kudasan is your opportunity to be a part of this community. The flat is facing the east direction. Constructed on a super built up area of 1845 sq.Ft., the flat comprises 3 bedroom(s), 3 bathrooms and 1 balcony. The flat has a total of 13 floors and this property is situated on 9th floor. An...",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-labh-vardhan-kudasan-gandhinagar-1845-sq-ft-spid-Q87665670,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"4 Bedroom Housein Vavol, Gandhinagar",4 BHK,"Vavol, Gandhinagar",₹2.5 Cr,"₹9,645 /sqft","2,592 sqft",(241 sqm),,Under Construction,Available on sell 4bhk bunglow in sargasan new project 288 sq.Yard plot size and 386 sq.Yard construction prime location near by mahatma gandhi mandir kh road,,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-shreeji-villa-gandhinagar-vavol-gandhinagar-2592-sqft-spid-G87292442,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"3 BHK Flatin Sargasan, Gandhinagar",3 BHK Flat,"Sargasan, Gandhinagar",₹1.26 Cr,"₹4,605 /sqft","2,736 sqft",(254 sqm),Super Built-up Area,Under Construction,"Shreeji landmark is one of the most popular destination for buying apartments/ flats in sargasan, gandhinagar. You too can be a part of this society by purchasing this 3 bhk flat here. This property faces the east direction. Containing 3 bedroom(s), 3 bathrooms and 1 balcony, this flat is spread over a super built up area of 304 sq.Yards. The residential building has 13 floors in total and the ...",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-2736-sqft-spid-V87280826,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"4 BHK Flatin Sargasan, Gandhinagar",4 BHK Flat,"Sargasan, Gandhinagar",₹1.39 Cr,"₹6,807 /sqft","2,041 sqft",(190 sqm),"Situated in sargasan, gandhinagar, atmos by solaire is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in gandhinagar is your opportunity to be a part of this community. The flat is facing the east direction. The flat is over 190 sq.M. Carpet area and comes with 4 bedroom(s), 4 bathrooms and 2 balconies. The residential building has 13 floors in...",Ready To Move,,,,https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-atmos-by-solaire-sargasan-gandhinagar-2042-sqft-spid-V87259626,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"3 BHK Flatin Sargasan, Gandhinagar",3 BHK Flat,"Sargasan, Gandhinagar",₹1.23 Cr,"₹4,745 /sqft","2,592 sqft",(241 sqm),Super Built-up Area,Ready To Move,"Situated in sargasan, gandhinagar, madhav shivanjali imperia is a well planned society that offers a pleasant living experience to its residents. This 3 bhk flat in gandhinagar is your opportunity to be a part of this community. This property faces the east direction. The flat occupies a super built up area of 288 sq.Yards that consists of 3 bedrooms, 3 bathrooms and 1 balcony. This flat is sit...",,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-madhav-shivanjali-imperia-sargasan-gandhinagar-2592-sqft-spid-W87233450,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar",2 BHK Flat,"Urjanagar 1, Randesan, Gandhinagar",₹52 Lac,"₹4,479 /sqft","1,161 sqft",(108 sqm),Super Built-up Area,Ready To Move,"Shukan eye is one of the most popular destination for buying apartments/ flats in urjanagar 1, gandhinagar. You too can be a part of this society by purchasing this 2 bhk flat here. The flat is east-Facing. Containing 2 bedroom(s), 2 bathrooms and 1 balcony, this flat is spread over a super built up area of 129 sq.Yards. The residential building has 5 floors in total and the flat for sale is lo...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shukan-eye-urjanagar-1-gandhinagar-1161-sqft-spid-W87232852,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"4 Bedroom Housein Kudasan, Gandhinagar",4 BHK,"Kudasan, Gandhinagar",₹2.5 Cr,"₹13,889 /sqft","1,800 sqft",(167 sqm),,Ready To Move,Available on sell 4bhk bunglow in kudasan 2 floor 200 sq.Yard plot and 275 sq.Yard construction near by relience circle,,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-radhe-green-kudasan-gandhinagar-1800-sqft-spid-O87228508,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"4 Bedroom Housein Raysan, Gandhinagar",4 BHK,"Raysan, Gandhinagar",₹3 Cr,"₹17,007 /sqft","1,764 sqft",(164 sqm),,Ready To Move,Available on sell 4bhk bunglow in raysan 196 sq.Yard plot and 240 sq.Yard construction near by pdpu road prime location,,,https://www.99acres.com/4-bhk-bedroom-independent-house-villa-for-sale-in-raysan-gandhinagar-1764-sqft-spid-X87228316,https://static.99acres.com/universalapp/img/downArrowNew.png
30,"3 BHK Flatin Sargasan, Gandhinagar",3 BHK Flat,"Sargasan, Gandhinagar",₹70 Lac,"₹8,421 /sqft",831 sqft,(77 sqm),"This lovely 3 bhk apartment/flat in sargasan is available for sale in one of gandhinagar's most popular projects, ashwamegh elite. The flat is east-Facing. The flat is over 77 sq.M. Carpet area and comes with 3 bedroom(s), 3 bathrooms and 1 balcony. This flat is situated on the 1st floor of this 11 floors tall residential building. This 0-1 year old property is available for immediate possessio...",Ready To Move,,,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ashwamegh-elite-sargasan-gandhinagar-831-sqft-spid-L87227566,https://static.99acres.com/universalapp/img/checkLineGray.svg
30,"2 BHK Flatin Vavol, Gandhinagar",2 BHK Flat,"Vavol, Gandhinagar",₹50 Lac,"₹3,516 /sqft","1,422 sqft",(132 sqm),Super Built-up Area,Ready To Move,"Looking for a 2 bhk property for sale in gandhinagar? Buy this 2 bhk flat in shivam heights that is situated in vavol, gandhinagar. The flat is facing the east direction. The flat is over 158 sq.Yards super built up area and comes with 2 bedroom(s), 2 bathrooms and 1 balcony. The flat has a total of 14 floors and this property is situated on 6th floor. This is a ready to move project and the pr...",,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vavol-gandhinagar-1422-sqft-spid-Z87226942,https://static.99acres.com/universalapp/img/downArrowNew.png
